Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
11.67017,B,11.67017,1.400459,0,0.9668552,0,2370.685,418.6255,748.5323,0,134.8251,186.8076,5.940858,92.49959199,92.49959199,0.000558763,1560.334185,1560.334185,0.0069958,89.99974,89.99974,9381.23,0.03770043
11.68017,B,11.68017,1.401366,0,0.9677745,0,2369.295,418.5181,749.6771,0,134.799,186.8026,5.943262,92.33677395,92.33677395,0.000558147,1561.257553,1561.257553,0.007001382,89.99974,89.99974,9396.843,0.03777042
11.69017,B,11.69017,1.402272,0,0.9686943,0,2367.905,418.4107,750.82,0,134.773,186.7975,5.945661,92.1740185,92.1740185,0.000557532,1562.179293,1562.179293,0.007006957,89.99974,89.99974,9412.465,0.03784046
11.70017,B,11.70017,1.403176,0,0.969614,0,2366.515,418.3034,751.962,0,134.7469,186.7925,5.948062,92.01121238,92.01121238,0.000556916,1563.099405,1563.099405,0.007012526,89.99974,89.99974,9428.096,0.03791056
11.71017,B,11.71017,1.404079,0,0.9705343,0,2365.125,418.1962,753.1022,0,134.7209,186.7874,5.950462,91.84845395,91.84845395,0.0005563,1564.01789,1564.01789,0.007018089,89.99974,89.99974,9443.736,0.03798071
11.72017,B,11.72017,1.404981,0,0.9714553,0,2363.735,418.089,754.2421,0,134.6948,186.7824,5.952869,91.68563094,91.68563094,0.000555684,1564.934746,1564.934746,0.007023646,89.99974,89.99974,9459.386,0.03805092
11.73017,B,11.73017,1.405882,0,0.9723771,0,2362.337,417.9819,755.3802,0,134.6688,186.7774,5.955268,91.52228441,91.52228441,0.000555064,1565.849969,1565.849969,0.007029197,89.99974,89.99974,9475.044,0.03812118
11.74017,B,11.74017,1.406781,0,0.9732984,0,2360.94,417.8749,756.5168,0,134.6427,186.7724,5.957678,91.3589647,91.3589647,0.000554445,1566.763559,1566.763559,0.007034741,89.99974,89.99974,9490.712,0.0381915
11.75017,B,11.75017,1.407678,0,0.9742194,0,2359.543,417.7679,757.6516,0,134.6167,186.7674,5.960082,91.19564797,91.19564797,0.000553825,1567.675515,1567.675515,0.007040279,89.99974,89.99974,9506.389,0.03826188
11.76017,B,11.76017,1.408575,0,0.9751422,0,2358.146,417.661,758.786,0,134.5906,186.7624,5.962487,91.03228455,91.03228455,0.000553205,1568.585838,1568.585838,0.007045811,89.99974,89.99974,9522.074,0.03833231
11.77017,B,11.77017,1.40947,0,0.9760646,0,2350.163,417.5542,759.9182,0,134.5646,186.7574,5.964898,90.36169254,90.36169254,0.000550305,1569.489455,1569.489455,0.007051315,89.99974,89.99974,9537.77,0.03840279
11.78017,B,11.78017,1.41036,0,0.9769835,0,1969.305,417.4475,761.0421,0,134.5385,186.7525,5.967309,60.96348601,60.96348601,0.000418326,1570.09909,1570.09909,0.007055498,89.99974,89.99974,9553.471,0.03847333
11.79017,B,11.79017,1.410985,0,0.9776348,0,1588.447,417.35,761.6711,0,134.5125,186.749,5.969886,31.58699941,31.58699941,0.00028639,1570.41496,1570.41496,0.007058362,89.99974,89.99974,9569.175,0.03854389
11.80017,B,11.80017,1.411346,0,0.9780183,0,1207.589,417.2703,761.8061,0,134.4864,186.7469,5.97263,2.233397457,2.233397452,0.000154502,1570.437294,1570.437294,0.007059907,89.99974,89.99974,9584.879,0.03861449
11.81017,B,11.81017,1.411444,0,0.9781346,0,826.7317,417.2083,761.4483,0,134.4604,186.7464,5.975552,-27.09364058,-27.09364058,2.26804E-05,1570.166357,1570.166357,0.007060133,89.99974,89.99974,9600.581,0.03868509
11.82018,B,11.82018,1.411278,0,0.9779822,0,445.8737,417.1642,760.5975,0,134.4343,186.7474,5.978633,-56.39036126,-56.39036126,-0.000109059,1569.602454,1569.602454,0.007059043,89.99974,89.99974,9616.277,0.03875568
11.83018,B,11.83018,1.410848,0,1.011291,0,0,417.1378,785.4518,0,134.4087,186.7497,5.981827,-92.68458693,-92.68458693,-0.000272326,1568.675608,1568.675608,0.00705632,89.99974,89.99974,9631.964,0.03882626
11.84018,B,11.84018,1.410092,0,1.01054,0,0,417.1292,783.4577,0,134.4087,186.754,5.982316,-92.53209937,-92.53209937,-0.000271696,1567.750287,1567.750287,0.007053603,89.99974,89.99974,9647.642,0.03889681
11.85018,B,11.85018,1.409338,0,1.009793,0,0,417.1292,781.4722,0,134.4087,186.7581,5.98279,-92.37903762,-92.37903762,-0.000271063,1566.826497,1566.826496,0.007050892,89.99974,89.99974,9663.31,0.03896733
11.86018,B,11.86018,1.408585,0,1.009047,0,0,417.1292,779.4932,0,134.4087,186.7624,5.983276,-92.22647655,-92.22647655,-0.000270432,1565.904232,1565.904232,0.007048188,89.99974,89.99974,9678.969,0.03903782
11.87018,B,11.87018,1.407833,0,1.008304,0,0,417.1292,777.5217,0,134.4087,186.7665,5.983749,-92.0744837,-92.0744837,-0.000269804,1564.983487,1564.983487,0.00704549,89.99974,89.99974,9694.618,0.03910829
11.88018,B,11.88018,1.407082,0,1.007563,0,0,417.1292,775.5577,0,134.4087,186.7707,5.984225,-91.92307996,-91.92307996,-0.000269178,1564.064256,1564.064256,0.007042798,89.99974,89.99974,9710.259,0.03917873
11.89018,B,11.89018,1.406332,0,1.006824,0,0,417.1292,773.6003,0,134.4087,186.7749,5.984708,-91.7721749,-91.7721749,-0.000268554,1563.146534,1563.146534,0.007040112,89.99974,89.99974,9725.891,0.03924915
11.90018,B,11.90018,1.405584,0,1.006088,0,0,417.1292,771.6512,0,134.4087,186.7791,5.985181,-91.62191655,-91.62191655,-0.000267933,1562.230315,1562.230315,0.007037433,89.99974,89.99974,9741.513,0.03931954
11.91018,B,11.91018,1.404837,0,1.005354,0,0,417.1292,769.709,0,134.4087,186.7832,5.985659,-91.47219068,-91.47219068,-0.000267313,1561.315593,1561.315593,0.00703476,89.99974,89.99974,9757.126,0.0393899
11.92018,B,11.92018,1.404091,0,1.004623,0,0,417.1292,767.774,0,134.4087,186.7874,5.986129,-91.32300025,-91.32300025,-0.000266696,1560.402363,1560.402363,0.007032093,89.99974,89.99974,9772.73,0.03946023
11.93018,B,11.93018,1.403346,0,1.003894,0,0,417.1292,765.8458,0,134.4087,186.7915,5.986609,-91.17435917,-91.17435917,-0.000266082,1559.49062,1559.49062,0.007029432,89.99974,89.99974,9788.325,0.03953054
11.94018,B,11.94018,1.402603,0,1.003167,0,0,417.1292,763.9255,0,134.4087,186.7956,5.987076,-91.02632011,-91.02632011,-0.000265469,1558.580357,1558.580357,0.007026777,89.99974,89.99974,9803.911,0.03960082
11.95018,B,11.95018,1.401861,0,1.002443,0,0,417.1292,762.0125,0,134.4087,186.7998,5.987552,-90.87883437,-90.87883437,-0.000264859,1557.671568,1557.671568,0.007024129,89.99974,89.99974,9819.488,0.03967107
11.96018,B,11.96018,1.40112,0,1.001721,0,0,417.1292,760.1055,0,134.4087,186.8039,5.988023,-90.73181653,-90.73181653,-0.000264251,1556.76425,1556.76425,0.007021486,89.99974,89.99974,9835.056,0.0397413
11.97018,B,11.97018,1.40038,0,1.001002,0,0,417.1292,758.2062,0,134.4087,186.8081,5.988496,-90.58539673,-90.58539673,-0.000263645,1555.858396,1555.858396,0.00701885,89.99974,89.99974,9850.614,0.03981151
11.98018,B,11.98018,1.399641,0,1.000284,0,0,417.1292,756.3134,0,134.4087,186.8122,5.98897,-90.43947362,-90.43947362,-0.000263042,1554.954002,1554.954002,0.007016219,89.99974,89.99974,9866.164,0.03988168
11.99018,B,11.99018,1.398904,0,0.9995694,0,0,417.1292,754.428,0,134.4087,186.8163,5.989434,-90.29412372,-90.29412372,-0.00026244,1554.05106,1554.05106,0.007013595,89.99974,89.99974,9881.704,0.03995183
12.00018,B,12.00018,1.398168,0,0.9988569,0,0,417.1292,752.5496,0,134.4087,186.8204,5.989906,-90.14930132,-90.14930132,-0.000261841,1553.149567,1553.149567,0.007010977,89.99974,89.99974,9897.235,0.04002195
12.01018,B,12.01018,1.397433,0,0.9981465,0,0,417.1292,750.6781,0,134.4087,186.8245,5.990372,-90.00502927,-90.00502927,-0.000261244,1552.249517,1552.249517,0.007008364,89.99974,89.99974,9912.758,0.04009205
12.02018,B,12.02018,1.396699,0,0.9974383,0,0,417.1292,748.8132,0,134.4087,186.8286,5.990839,-89.86124895,-89.86124895,-0.000260649,1551.350905,1551.350905,0.007005758,89.99974,89.99974,9928.271,0.04016212
12.03018,B,12.03018,1.395966,0,0.9967321,0,0,417.1292,746.9552,0,134.4087,186.8326,5.991303,-89.7180021,-89.7180021,-0.000260057,1550.453725,1550.453725,0.007003157,89.99974,89.99974,9943.776,0.04023216
12.04018,B,12.04018,1.395235,0,0.9960291,0,0,417.1292,745.1042,0,134.4087,186.8367,5.991774,-89.57531752,-89.57531752,-0.000259466,1549.557971,1549.557971,0.007000562,89.99974,89.99974,9959.271,0.04030218
12.05018,B,12.05018,1.394504,0,0.9953272,0,0,417.1292,743.2595,0,134.4087,186.8408,5.992238,-89.43308394,-89.43308394,-0.000258877,1548.663641,1548.663641,0.006997974,89.99974,89.99974,9974.758,0.04037217
12.06018,B,12.06018,1.393775,0,0.9946283,0,0,417.1292,741.4218,0,134.4087,186.8448,5.9927,-89.29141065,-89.29141065,-0.000258291,1547.770727,1547.770727,0.006995391,89.99974,89.99974,9990.235,0.04044214
12.07018,B,12.07018,1.393047,0,0.9939315,0,0,417.1292,739.5909,0,134.4087,186.8489,5.993167,-89.1502599,-89.1502599,-0.000257707,1546.879224,1546.879224,0.006992814,89.99974,89.99974,10005.7,0.04051208
12.08018,B,12.08018,1.39232,0,0.9932367,0,0,417.1292,737.7667,0,134.4087,186.853,5.993635,-89.00961976,-89.00961976,-0.000257125,1545.989128,1545.989128,0.006990242,89.99974,89.99974,10021.16,0.040582
12.09018,B,12.09018,1.391595,0,0.992545,0,0,417.1292,735.9495,0,134.4087,186.857,5.994093,-88.86952301,-88.86952301,-0.000256545,1545.100433,1545.100433,0.006987677,89.99974,89.99974,10036.62,0.04065189
12.10018,B,12.10018,1.39087,0,0.9918544,0,0,417.1292,734.1379,0,134.4087,186.8611,5.994554,-88.72984846,-88.72984846,-0.000255967,1544.213134,1544.213134,0.006985117,89.99974,89.99974,10052.06,0.04072175
12.11018,B,12.11018,1.390147,0,0.9911668,0,0,417.1292,732.3336,0,134.4087,186.8651,5.995019,-88.59074413,-88.59074413,-0.000255391,1543.327227,1543.327227,0.006982563,89.99974,89.99974,10067.49,0.04079159
12.12018,B,12.12018,1.389424,0,0.9904802,0,0,417.1292,730.5352,0,134.4087,186.8691,5.995476,-88.45209776,-88.45209776,-0.000254817,1542.442706,1542.442706,0.006980015,89.99974,89.99974,10082.92,0.0408614
12.13018,B,12.13018,1.388703,0,0.9897968,0,0,417.1292,728.7432,0,134.4087,186.8732,5.995939,-88.31393817,-88.31393817,-0.000254245,1541.559566,1541.559566,0.006977473,89.99974,89.99974,10098.33,0.04093119
12.14018,B,12.14018,1.387983,0,0.9891154,0,0,417.1292,726.9582,0,134.4087,186.8772,5.996397,-88.17632793,-88.17632793,-0.000253675,1540.677803,1540.677803,0.006974936,89.99974,89.99974,10113.74,0.04100095
12.15018,B,12.15018,1.387264,0,0.9884359,0,0,417.1292,725.1793,0,134.4087,186.8812,5.99685,-88.03917664,-88.03917664,-0.000253108,1539.797411,1539.797411,0.006972405,89.99974,89.99974,10129.14,0.04107069
12.16018,B,12.16018,1.386546,0,0.9877586,0,0,417.1292,723.407,0,134.4087,186.8852,5.997311,-87.90253597,-87.90253597,-0.000252542,1538.918386,1538.918386,0.00696988,89.99974,89.99974,10144.53,0.0411404
12.17018,B,12.17018,1.38583,0,0.9870842,0,0,417.1292,721.6412,0,134.4087,186.8892,5.997771,-87.76640592,-87.76640591,-0.000251978,1538.040722,1538.040722,0.00696736,89.99974,89.99974,10159.91,0.04121009
12.18018,B,12.18018,1.385114,0,0.9864109,0,0,417.1292,719.881,0,134.4087,186.8932,5.99823,-87.63068812,-87.63068812,-0.000251416,1537.164415,1537.164415,0.006964846,89.99974,89.99974,10175.28,0.04127974
12.19018,B,12.19018,1.3844,0,0.9857405,0,0,417.1292,718.1282,0,134.4087,186.8972,5.998682,-87.49555644,-87.49555644,-0.000250857,1536.28946,1536.28946,0.006962337,89.99974,89.99974,10190.64,0.04134938
12.20018,B,12.20018,1.383686,0,0.9850712,0,0,417.1292,716.3802,0,134.4087,186.9012,5.999138,-87.36078438,-87.36078438,-0.000250299,1535.415852,1535.415852,0.006959834,89.99974,89.99974,10206,0.04141899
12.21018,B,12.21018,1.382974,0,0.984405,0,0,417.1292,714.6393,0,134.4087,186.9052,5.999592,-87.22657558,-87.22657558,-0.000249743,1534.543586,1534.543586,0.006957337,89.99974,89.99974,10221.34,0.04148858
12.22018,B,12.22018,1.382262,0,0.9837397,0,0,417.1292,712.904,0,134.4087,186.9091,6.000047,-87.09278103,-87.09278103,-0.000249189,1533.672658,1533.672658,0.006954845,89.99974,89.99974,10236.68,0.04155814
12.23018,B,12.23018,1.381553,0,0.9830784,0,0,417.1292,711.176,0,134.4087,186.9131,6.000501,-86.95954776,-86.95954775,-0.000248637,1532.803063,1532.803063,0.006952358,89.99974,89.99974,10252.01,0.04162768
12.24018,B,12.24018,1.380844,0,0.982418,0,0,417.1292,709.4536,0,134.4087,186.917,6.00095,-86.82676152,-86.82676152,-0.000248087,1531.934795,1531.934795,0.006949878,89.99974,89.99974,10267.33,0.04169719
12.25019,B,12.25019,1.380136,0,0.9817597,0,0,417.1292,707.7369,0,134.4087,186.921,6.001404,-86.69441834,-86.69441834,-0.000247539,1531.067851,1531.067851,0.006947402,89.99974,89.99974,10282.64,0.04176667
12.26019,B,12.26019,1.379429,0,0.9811034,0,0,417.1292,706.0266,0,134.4087,186.925,6.001857,-86.56254902,-86.56254902,-0.000246992,1530.202226,1530.202226,0.006944932,89.99974,89.99974,10297.94,0.04183614
12.27019,B,12.27019,1.378723,0,0.980449,0,0,417.1292,704.322,0,134.4087,186.9289,6.002309,-86.43111879,-86.43111879,-0.000246448,1529.337914,1529.337914,0.006942468,89.99974,89.99974,10313.23,0.04190557
12.28019,B,12.28019,1.378018,0,0.9797966,0,0,417.1292,702.6234,0,134.4087,186.9329,6.00276,-86.30016341,-86.30016341,-0.000245905,1528.474913,1528.474913,0.006940009,89.99974,89.99974,10328.52,0.04197498
12.29019,B,12.29019,1.377315,0,0.9791471,0,0,417.1292,700.9312,0,134.4087,186.9368,6.003205,-86.16969579,-86.16969579,-0.000245365,1527.613216,1527.613216,0.006937555,89.99974,89.99974,10343.79,0.04204437
12.30019,B,12.30019,1.376612,0,0.9784987,0,0,417.1292,699.2451,0,134.4087,186.9407,6.003655,-86.03969905,-86.03969905,-0.000244826,1526.752819,1526.752819,0.006935107,89.99974,89.99974,10359.06,0.04211374
12.31019,B,12.31019,1.37591,0,0.9778523,0,0,417.1292,697.5641,0,134.4087,186.9446,6.004103,-85.91009769,-85.91009769,-0.000244289,1525.893718,1525.893718,0.006932664,89.99974,89.99974,10374.32,0.04218308
12.32019,B,12.32019,1.37521,0,0.9772087,0,0,417.1292,695.8898,0,134.4087,186.9485,6.004551,-85.78100893,-85.78100893,-0.000243754,1525.035908,1525.035908,0.006930226,89.99974,89.99974,10389.57,0.04225239
12.33019,B,12.33019,1.374511,0,0.9765671,0,0,417.1292,694.2211,0,134.4087,186.9525,6.005002,-85.6523523,-85.6523523,-0.000243221,1524.179384,1524.179384,0.006927794,89.99974,89.99974,10404.81,0.04232168
12.34019,B,12.34019,1.373812,0,0.9759265,0,0,417.1292,692.5578,0,134.4087,186.9564,6.00545,-85.52410794,-85.52410794,-0.00024269,1523.324143,1523.324143,0.006925367,89.99973,89.99973,10420.05,0.04239094
12.35019,B,12.35019,1.373115,0,0.9752887,0,0,417.1292,690.9006,0,134.4087,186.9603,6.005894,-85.39633842,-85.39633842,-0.00024216,1522.47018,1522.47018,0.006922946,89.99973,89.99973,10435.27,0.04246018
12.36019,B,12.36019,1.372419,0,0.9746529,0,0,417.1292,689.2495,0,134.4087,186.9642,6.006339,-85.26903979,-85.26903979,-0.000241633,1521.61749,1521.617489,0.006920529,89.99973,89.99973,10450.49,0.0425294
12.37019,B,12.37019,1.371723,0,0.9740182,0,0,417.1292,687.603,0,134.4087,186.9681,6.006785,-85.14209183,-85.14209183,-0.000241106,1520.766069,1520.766069,0.006918118,89.99973,89.99973,10465.7,0.04259859
12.38019,B,12.38019,1.371029,0,0.9733863,0,0,417.1292,685.9634,0,134.4087,186.972,6.00723,-85.01568329,-85.01568329,-0.000240582,1519.915912,1519.915912,0.006915712,89.99973,89.99973,10480.89,0.04266776
12.39019,B,12.39019,1.370336,0,0.9727563,0,0,417.1292,684.3294,0,134.4087,186.9759,6.007673,-84.88969695,-84.88969695,-0.00024006,1519.067015,1519.067015,0.006913312,89.99973,89.99973,10496.08,0.04273691
12.40019,B,12.40019,1.369644,0,0.9721283,0,0,417.1292,682.7009,0,134.4087,186.9797,6.008109,-84.76414175,-84.76414175,-0.00023954,1518.219373,1518.219373,0.006910916,89.99973,89.99973,10511.27,0.04280603
12.41019,B,12.41019,1.368953,0,0.9715022,0,0,417.1292,681.0779,0,134.4087,186.9836,6.008552,-84.63899782,-84.63899782,-0.000239021,1517.372983,1517.372983,0.006908526,89.99973,89.99973,10526.44,0.04287513
12.42019,B,12.42019,1.368263,0,0.970878,0,0,417.1292,679.4606,0,134.4087,186.9874,6.008993,-84.51430788,-84.51430788,-0.000238504,1516.52784,1516.52784,0.006906141,89.99973,89.99973,10541.61,0.0429442
12.43019,B,12.43019,1.367573,0,0.9702547,0,0,417.1292,677.848,0,134.4087,186.9913,6.009434,-84.3899706,-84.3899706,-0.000237989,1515.683941,1515.683941,0.006903761,89.99973,89.99973,10556.76,0.04301325
12.44019,B,12.44019,1.366885,0,0.9696343,0,0,417.1292,676.2422,0,134.4087,186.9951,6.009875,-84.26616778,-84.26616778,-0.000237475,1514.841279,1514.841279,0.006901387,89.99973,89.99973,10571.91,0.04308227
12.45019,B,12.45019,1.366198,0,0.9690158,0,0,417.1292,674.6414,0,134.4087,186.999,6.010315,-84.14274245,-84.14274245,-0.000236963,1513.999852,1513.999852,0.006899017,89.99973,89.99973,10587.05,0.04315128
12.46019,B,12.46019,1.365512,0,0.9683992,0,0,417.1292,673.0462,0,134.4087,187.0028,6.010753,-84.01973535,-84.01973535,-0.000236453,1513.159654,1513.159654,0.006896652,89.99973,89.99973,10602.18,0.04322026
12.47019,B,12.47019,1.364827,0,0.9677846,0,0,417.1292,671.4562,0,134.4087,187.0067,6.011196,-83.89715641,-83.89715641,-0.000235945,1512.320683,1512.320683,0.006894293,89.99973,89.99973,10617.31,0.04328921
12.48019,B,12.48019,1.364143,0,0.9671718,0,0,417.1292,669.8719,0,134.4087,187.0105,6.011633,-83.77500264,-83.77500264,-0.000235439,1511.482933,1511.482933,0.006891939,89.99973,89.99973,10632.42,0.04335814
12.49019,B,12.49019,1.36346,0,0.9665609,0,0,417.1292,668.2933,0,134.4087,187.0143,6.012069,-83.65329393,-83.65329393,-0.000234934,1510.6464,1510.6464,0.006889589,89.99973,89.99973,10647.53,0.04342705
12.50019,B,12.50019,1.362778,0,0.9659519,0,0,417.1292,666.7194,0,134.4087,187.0181,6.012505,-83.53193688,-83.53193688,-0.00023443,1509.811081,1509.81108,0.006887245,89.99973,89.99973,10662.63,0.04349593
12.51019,B,12.51019,1.362097,0,0.9653447,0,0,417.1292,665.1515,0,134.4087,187.022,6.012941,-83.41104972,-83.41104972,-0.000233929,1508.97697,1508.97697,0.006884906,89.99973,89.99973,10677.72,0.0435648
12.52019,B,12.52019,1.361416,0,0.9647384,0,0,417.1292,663.5881,0,134.4087,187.0258,6.013377,-83.29049734,-83.29049734,-0.000233429,1508.144065,1508.144065,0.006882571,89.99973,89.99973,10692.8,0.04363363
12.53019,B,12.53019,1.360737,0,0.9641351,0,0,417.1292,662.0305,0,134.4087,187.0296,6.013812,-83.17039994,-83.17039994,-0.000232931,1507.312361,1507.312361,0.006880242,89.99973,89.99973,10707.87,0.04370245
12.54019,B,12.54019,1.360059,0,0.9635335,0,0,417.1292,660.4784,0,134.4087,187.0334,6.014251,-83.05073467,-83.05073467,-0.000232434,1506.481854,1506.481854,0.006877918,89.99973,89.99973,10722.93,0.04377124
12.55019,B,12.55019,1.359382,0,0.9629339,0,0,417.1292,658.9318,0,134.4087,187.0372,6.014681,-82.93148862,-82.93148862,-0.00023194,1505.652539,1505.652539,0.006875598,89.99973,89.99973,10737.99,0.04384001
12.56019,B,12.56019,1.358706,0,0.9623361,0,0,417.1292,657.3903,0,134.4087,187.041,6.015114,-82.81263596,-82.81263596,-0.000231447,1504.824413,1504.824413,0.006873284,89.99973,89.99973,10753.04,0.04390875
12.57019,B,12.57019,1.358031,0,0.9617401,0,0,417.1292,655.8536,0,134.4087,187.0448,6.015552,-82.69415683,-82.69415683,-0.000230955,1503.997471,1503.997471,0.006870974,89.99973,89.99973,10768.08,0.04397747
12.58019,B,12.58019,1.357356,0,0.961145,0,0,417.1292,654.3218,0,134.4087,187.0486,6.015984,-82.57604823,-82.57604823,-0.000230465,1503.171711,1503.171711,0.00686867,89.99973,89.99973,10783.11,0.04404617
12.59019,B,12.59019,1.356683,0,0.9605528,0,0,417.1292,652.7957,0,134.4087,187.0524,6.016418,-82.45836879,-82.45836879,-0.000229977,1502.347127,1502.347127,0.00686637,89.99973,89.99973,10798.13,0.04411484
12.60019,B,12.60019,1.35601,0,0.9599615,0,0,417.1292,651.2743,0,134.4087,187.0562,6.016849,-82.34106784,-82.34106784,-0.00022949,1501.523716,1501.523716,0.006864075,89.99973,89.99973,10813.15,0.0441835
12.61019,B,12.61019,1.355339,0,0.9593728,0,0,417.1292,649.7583,0,134.4087,187.0599,6.017276,-82.22417121,-82.22417121,-0.000229005,1500.701475,1500.701475,0.006861785,89.99973,89.99973,10828.16,0.04425213
12.62019,B,12.62019,1.354668,0,0.9587852,0,0,417.1292,648.2471,0,134.4087,187.0636,6.017705,-82.10766698,-82.10766698,-0.000228521,1499.880398,1499.880398,0.0068595,89.99973,89.99973,10843.16,0.04432073
12.63019,B,12.63019,1.353999,0,0.9582003,0,0,417.1292,646.7415,0,134.4087,187.0674,6.018138,-81.99157302,-81.99157302,-0.00022804,1499.060482,1499.060482,0.006857219,89.99973,89.99973,10858.15,0.04438931
12.64019,B,12.64019,1.35333,0,0.9576163,0,0,417.1292,645.2405,0,134.4087,187.0712,6.018565,-81.87583073,-81.87583073,-0.000227559,1498.241724,1498.241724,0.006854944,89.99973,89.99973,10873.13,0.04445788
12.65019,B,12.65019,1.352663,0,0.957035,0,0,417.1292,643.745,0,134.4087,187.0749,6.018992,-81.76052157,-81.76052157,-0.000227081,1497.424119,1497.424119,0.006852673,89.99973,89.99973,10888.1,0.04452641
12.66019,B,12.66019,1.351996,0,0.9564546,0,0,417.1292,642.254,0,134.4087,187.0787,6.019428,-81.64556606,-81.64556606,-0.000226603,1496.607663,1496.607663,0.006850407,89.99973,89.99973,10903.07,0.04459493
